torkad,ˈtɔrkat,03396.wav
touell,ˈtwɛl,03397.wav
touellus,ˈtwɛlys,03398.wav
touilh,ˈtuʎ,03399.wav
tourni,ˈturni,03400.wav
touz,ˈtu:s,03401.wav
treizh,ˈtrɛjs,03402.wav
tremeniri,tremeˈni:ri,03403.wav
trempañ,ˈtrɛmpɑ̃,03404.wav
troer-pladennoù,troɛrplaˈdɛnu,03405.wav
troidellañ,troiˈdɛlɑ̃,03406.wav
tro-war-dro,trowarˈdro:,03407.wav
trubuilhañ,tryˈbyʎɑ̃,03408.wav
truilhek,ˈtryʎɛk,03409.wav
tulipez,tyˈlipɛs,03410.wav
turiañ,ˈtyrjɑ̃,03411.wav
unanvet,yˈnɑ̃nvet,03412.wav
unvaniñ,ynˈvɑ̃:ni,03413.wav
war-gil,warˈgi:l,03414.wav
war-nes,warˈnes,03415.wav
youcʼh,ˈjux,03416.wav
alan,ˈɑ:lɑ̃n,03417.wav
bouteg,ˈbutɛk,03418.wav
divi,ˈdi:vi,03419.wav
diwar-bouez,diwarˈbwe:s,03420.wav
domaj,ˈdomaʃ,03421.wav
dremedal,dreˈme:dal,03422.wav
genaouad,geˈnɔwat,03423.wav
glaou-koad,glɔwˈkwat,03424.wav
gorren,ˈgɔrɛn,03425.wav
gounidigezh,guniˈdi:gɛs,03426.wav
gwini,ˈgwi:ni,03427.wav
inkane,inˈkɑ̃:ne,03428.wav
kalabousenn,kalaˈbusɛn,03429.wav
kernez,ˈkɛrnɛs,03430.wav
kiz,ˈki:s,03431.wav
kofes,ˈkofɛs,03432.wav
kornandon,kɔrˈnɑ̃ndõn,03433.wav
leur-di,lørˈdi:,03434.wav
listenn,ˈlistɛn,03435.wav
moudenn,ˈmu:dɛn,03436.wav
naontekvet,nɑ̃wˈtegvet,03437.wav
petore,peˈto:re,03438.wav
pistolenn,pisˈto:lɛn,03439.wav
prosesion,proseˈsiõn,03440.wav
sarmon,ˈsarmõn,03441.wav
sebezus,seˈbe:zys,03442.wav
seitekvet,sɛjˈtegvet,03443.wav
spouronañ,spuˈrõ:nɑ̃,03444.wav
talier,ˈtaljɛr,03445.wav
trevad,ˈtre:vat,03446.wav
triwecʼhvet,triˈwehvet,03447.wav
war-hed,warˈhe:t,03448.wav
bibl,ˈbipl,03449.wav
adober,aˈdo:bɛr,03450.wav
adsevel,atˈse:vɛl,03451.wav
adskrivañ,atˈskri:vɑ̃,03452.wav
aheurtet,aˈhœrtɛt,03453.wav
alarcʼh,ˈɑ:larx,03454.wav
alvokad,alˈvokat,03455.wav
ampez,ˈɑ̃mpɛs,03456.wav
amzer-dremenet,ɑ̃mzɛrdreˈme:nɛt,03457.wav
anaoudegezh-vat,ɑ̃nɔwdɛgɛzˈvɑ:t,03458.wav
annev,ˈɑ̃nɛw,03459.wav
aoter,ˈɔtɛr,03460.wav
araog,aˈrɔ:k,03461.wav
araokaat,arɔˈkɑ:t,03462.wav
arboeller,arˈbwɛlɛr,03463.wav
arcʼhant-bev,arxɑ̃nˈbew,03464.wav
arem,ˈɑ:rɛm,03465.wav
argoll,ˈargɔl,03466.wav
argouraouiñ,arguˈrɔwi,03467.wav
arnodenn,arˈno:dɛn,03468.wav
arvarus,arˈvɑ:rys,03469.wav
arzour,ˈarzur,03470.wav
asiedad,aˈsje:dat,03471.wav
askellek,asˈkɛlɛk,03472.wav
askol,ˈaskɔl,03473.wav
askornek,asˈkɔrnɛk,03474.wav
aspediñ,asˈpe:di,03475.wav
atiz,ˈatis,03476.wav
aveliñ,aˈve:li,03477.wav
awen,ˈawɛn,03478.wav
azviñ,ˈazoi,03479.wav
a-blom,aˈblõm,03480.wav
a-bouez,aˈbwe:s,03481.wav
a-dra-sur,adraˈzy:r,03482.wav
a-nevez,aˈne:vɛs,03483.wav
a-strew,aˈstrɛw,03484.wav
a-vihanik,aviˈɑ̃:nik,03485.wav
a-vremañ,aˈvremɑ̃,03486.wav
a-ziabarzh,aziaˈbars,03487.wav
a-ziabell,aziaˈbɛl,03488.wav
a-ziwar,aziˈwar,03489.wav
baleer,baˈleɛr,03490.wav
barvek,ˈbarvɛk,03491.wav
begel,ˈbe:gɛl,03492.wav
beilhañ,ˈbɛljɑ̃,03493.wav
bihanaat,biɑ̃ˈnɑ:t,03494.wav
bizit,ˈbi:zit,03495.wav
biz-meud,bizˈmøt,03496.wav
bodadeg,boˈdɑ:dɛk,03497.wav
bod-roz,bodˈro:s,03498.wav
bont,ˈbõnt,03499.wav
bouchañ,ˈbuʃɑ̃,03500.wav
bouilhenn,ˈbuʎɛn,03501.wav
bouloñjer,buˈlõ:ʒɛr,03502.wav
boutell,ˈbutɛl,03503.wav
brañsigellat,brɑ̃siˈgɛlat,03504.wav
breutaer,brøˈtɛ:r,03505.wav
brikenn,ˈbrikɛn,03506.wav
broad,ˈbroat,03507.wav
brochenn,ˈbroʃɛn,03508.wav
broud,ˈbru:t,03509.wav
bruderezh,bryˈdɛ:rɛs,03510.wav
bugel-noz,bygɛlˈno:s,03511.wav
buhezek,byˈe:zɛk,03512.wav
chal,ˈʃɑ:l,03513.wav
chaloni,ʃaˈlõ:ni,03514.wav
chalpat,ˈʃalpat,03515.wav
chañsus,ˈʃɑ̃sys,03516.wav
chapeled,ʃaˈpe:lɛt,03517.wav
charre,ˈʃare,03518.wav
cheucʼh,ˈʃœx,03519.wav
cʼhwezenn,ˈxwe:zɛn,03520.wav
cʼhwibanat,xwiˈbɑ̃:nat,03521.wav
cʼhwil-derv,xwilˈdɛ:ro,03522.wav
cʼhwil-du,xwilˈdy:,03523.wav
cʼhwitelladenn,xwitɛˈlɑ:dɛn,03524.wav
daleañ,daˈleɑ̃,03525.wav
dallañ,ˈdalɑ̃,03526.wav
dañser,ˈdɑ̃sɛr,03527.wav
daoniñ,ˈdɑ̃wni,03528.wav
daoulamm,ˈdɔwlɑ̃m,03529.wav
dazont,ˈdɑ:zõnt,03530.wav
debron,ˈdebrõn,03531.wav
delwenn,ˈdɛlwɛn,03532.wav
deraouiñ,deˈrɔwi,03533.wav
deskadurezh,deskaˈdy:rɛs,03534.wav
devezhiad,deˈvezjat,03535.wav
devezhour,deˈve:zur,03536.wav
devezh-arat,deveˈzɑ:rat,03537.wav
diadreñv,diaˈdrẽ:,03538.wav
diaezamant,diɛˈzɑ̃mɑ̃nt,03539.wav
diamen,diaˈmɛn,03540.wav
diaraog,diaˈrɔ:k,03541.wav
difazi,diˈfɑ:zi,03542.wav
difronkañ,diˈfrõŋkɑ̃,03543.wav
digareziñ,digaˈre:zi,03544.wav
digasted,diˈgastɛt,03545.wav
digempouez,diˈgɛmpwɛs,03546.wav
digresk,ˈdigresk,03547.wav
diheñchañ,diˈhẽʃɑ̃,03548.wav
dilojañ,diˈlo:ʒɑ̃,03549.wav
diluziañ,diˈlyzjɑ̃,03550.wav
dinaou,ˈdi:nɔw,03551.wav
diougan,dju:gɑ̃n,03552.wav
diouganañ,djuˈgɑ̃:nɑ̃,03553.wav
direbech,diˈre:bɛʃ,03554.wav
diresis,diˈresis,03555.wav
disfiz,ˈdisfis,03556.wav
disfiziañs,disˈfizjɑ̃s,03557.wav
diskanañ,disˈkɑ̃:nɑ̃,03558.wav
diskibl,ˈdiskipl,03559.wav
diskoulm,ˈdiskulm,03560.wav
diskoulmañ,disˈkulmɑ̃,03561.wav
diskrediñ,disˈkre:di,03562.wav
diskrog-labour,diskrogˈla:bur,03563.wav
dislivañ,dizˈli:vɑ̃,03564.wav
disocʼh,ˈdisɔx,03565.wav
disparti,disˈparti,03566.wav
dispont,ˈdispõnt,03567.wav
disrann,ˈdizrɑ̃n,03568.wav
distaliañ,disˈtaljɑ̃,03569.wav
distan,ˈdistɑ̃n,03570.wav
distanañ,disˈtɑ̃:nɑ̃,03571.wav
distekiñ,disˈteki,03572.wav
disto,ˈdisto,03573.wav
diswriat,dizˈwriat,03574.wav
divergont,diˈvɛrgõnt,03575.wav
divinout,diˈvi:nut,03576.wav
divogediñ,divoˈge:di,03577.wav
divroad,diˈvroat,03578.wav
divuhez,diˈvyɛs,03579.wav
divyezhek,diwˈje:zɛk,03580.wav
diwadañ,diˈwɑ:dɑ̃,03581.wav
diwar-goust,diwarˈgust,03582.wav
diwezh,ˈdiwes,03583.wav
dizenor,diˈze:nɔr,03584.wav
dizenoriñ,dizeˈno:ri,03585.wav
doñjerus,dõˈʒe:rys,03586.wav
doñvaat,dõˈvɑ:t,03587.wav
dreistordinal,drɛjstɔrˈdi:nal,03588.wav
drev,ˈdrɛw,03589.wav
drougiezh,druˈgiɛs,03590.wav
droug-mor,drugˈmo:r,03591.wav
droukspered,drukˈspe:rɛt,03592.wav
dudius,dyˈdiys,03593.wav
ebat,ˈe:bat,03594.wav
ekonomiezh,ekonoˈmiɛs,03595.wav
elfenn,ˈɛlfɛn,03596.wav
emsav,ˈemzaw,03597.wav
emwel,ˈemwɛl,03598.wav
endervezh,enˈdɛrvɛs,03599.wav
endevout,enˈde:vut,03600.wav
enseller,enˈzɛlɛr,03601.wav
enskrivañ,enˈskri:vɑ̃,03602.wav
entanañ,enˈtɑ̃:nɑ̃,03603.wav
eog,ˈeɔk,03604.wav
erbediñ,ɛrˈbe:di,03605.wav
eren,ˈe:rɛn,03606.wav
esañs,ˈesɑ̃s,03607.wav
eskemmañ,esˈkɛmɑ̃,03608.wav
esmae,ˈezmɛ,03609.wav
eurier,ˈœrjɛr,03610.wav
euzhus,ˈø:zys,03611.wav
ever,ˈe:vɛr,03612.wav
ezañs,ˈe:zɑ̃s,03613.wav
e-harz,eˈhars,03614.wav
e-pign,eˈpiɲ,03615.wav
e-ser,eˈsɛ:r,03616.wav
faro,ˈfɑ:ro,03617.wav
feskenn,ˈfeskɛn,03618.wav
fichenn,ˈfiʃɛn,03619.wav
flacʼhad,ˈflahat,03620.wav
flaeriañ,ˈflɛrjɑ̃,03621.wav
flemm,ˈflɛm,03622.wav
flemmus,ˈflɛmys,03623.wav
follañ,ˈfɔlɑ̃,03624.wav
frejoù,ˈfre:ʒu,03625.wav
frikotañ,friˈkotɑ̃,03626.wav
frouezhus,ˈfrwe:zys,03627.wav
furcher,ˈfyrʃɛr,03628.wav
fured,ˈfy:rɛt,03629.wav
furlukin,fyrˈlykin,03630.wav
fuzeenn,fuˈzeɛn,03631.wav
gagn,ˈgɑ̃ɲ,03632.wav
gall,ˈgal,03633.wav
galleger,gaˈle:gɛr,03634.wav
gelaouenn,geˈlɔwɛn,03635.wav
genidik,geˈni:dik,03636.wav
geol,ˈgɛwl,03637.wav
glanaat,glɑ̃ˈnɑ:t,03638.wav
gloanek,ˈglwɑ̃:nɛk,03639.wav
goiñ,ˈgoi,03640.wav
gouelecʼh,ˈgwe:lɛx,03641.wav
gouezeleg,gweˈze:lɛk,03642.wav
gourdad,ˈgurdat,03643.wav
gourel,ˈgu:rɛl,03644.wav
gournijal,gurˈni:ʒal,03645.wav
grañj,ˈgrɑ̃:ʃ,03646.wav
grougousat,gruˈgusat,03647.wav
gwadegenn,gwaˈde:gɛn,03648.wav
gwadek,ˈgwɑ:dɛk,03649.wav
gwareg-ar-glav,gwarɛgarˈglaw,03650.wav
gwaskell,ˈgwaskɛl,03651.wav
gweled,ˈgwe:lɛt,03652.wav
gwele-kloz,gweleˈklo:s,03653.wav
gwenaenn,gweˈnaɛn,03654.wav
gwennañ,ˈgwɛnɑ̃,03655.wav
gwenn-kann,gwɛnˈkɑ̃n,03656.wav
gwercʼhez,ˈgwɛrxɛs,03657.wav
gwerzhidigezh,gwɛrziˈdi:gɛs,03658.wav
gwiaderezh,gwiaˈdɛ:rɛs,03659.wav
gwilioud,gwiˈliut,03660.wav
gwimeled,gwiˈme:lɛt,03661.wav
gwin-ardant,gwiˈnardɑ̃nt,03662.wav
gwirheñvel,gwiˈrẽ:vɛl,03663.wav
gwregel,ˈgwre:gɛl,03664.wav
gwriziennañ,gwriˈzjɛnɑ̃,03665.wav
hanterour,hɑ̃nˈte:rur,03666.wav
hañvouez,ˈhɑ̃vwɛs,03667.wav
hej,ˈhe:ʃ,03668.wav
hen,ˈhe:n,03669.wav
hendad,ˈhendat,03670.wav
hent-dall,hɛnˈdal,03671.wav
heñveledigezh,hẽvɛleˈdi:gɛs,03672.wav
heoliañ,ˈhɛwljɑ̃,03673.wav
hesked,ˈheskɛt,03674.wav
heskennat,hesˈkɛnat,03675.wav
heson,ˈhesõn,03676.wav
het,ˈhet,03677.wav
hinkin,ˈhinkin,03678.wav
hiraat,hiˈrɑ:t,03679.wav
hollcʼhalloudek,ɔhaˈlu:dɛk,03680.wav
horolajer,oroˈla:ʒɛr,03681.wav
ibil-troad,ibilˈtrwɑ:t,03682.wav
ijinour,iˈʒi:nur,03683.wav
imboudañ,imˈbu:dɑ̃,03684.wav
imoriñ,iˈmo:ri,03685.wav
interest,inˈte:rɛst,03686.wav
irvin-ruz,irvinˈry:s,03687.wav
isofiser,izoˈfisɛr,03688.wav
istorel,isˈto:rɛl,03689.wav
istorour,isˈto:rur,03690.wav
ivinrev,iˈvinrɛw,03691.wav
izelek,iˈze:lɛk,03692.wav
jalous,ˈʒɑ:lus,03693.wav
jeneral,ʒeˈne:ral,03694.wav
jestr,ˈʒɛstr,03695.wav
joaus,ˈʒways,03696.wav
jodad,ˈʒo:dat,03697.wav
jotorell,ʒoˈto:rɛl,03698.wav
kacʼhat,ˈkahat,03699.wav
kadoriañ,kaˈdɔrjɑ̃,03700.wav
kal,ˈkɑ:l,03701.wav
kaledenn,kaˈle:dɛn,03702.wav
kalvar,ˈkalvar,03703.wav
kanell,ˈkɑ̃:nɛl,03704.wav
kanton,ˈkɑ̃ntõn,03705.wav
kantvet,ˈkɑ̃nvet,03706.wav
kaocʼh,ˈkɔx,03707.wav
kap,ˈkap,03708.wav
karadek,kaˈrɑ:dɛk,03709.wav
karantezus,karɑ̃nˈte:zys,03710.wav
karavanenn,karaˈvɑ̃:nɛn,03711.wav
karrezek,kaˈre:zɛk,03712.wav
karr-samm,karˈsɑ̃m,03713.wav
kar-nes,karˈnes,03714.wav
katolik,kaˈto:lik,03715.wav
kazhez,ˈkɑ:zɛs,03716.wav
keginañ,keˈgi:nɑ̃,03717.wav
keginerezh,kegiˈnɛ:rɛs,03718.wav
keheder,keˈhe:dɛr,03719.wav
kelcʼhiek,ˈkɛlxjɛk,03720.wav
kemenn,ˈkemɛn,03721.wav
kemmadur,kɛˈmɑ:dyr,03722.wav
kempouezañ,kɛmˈpwe:zɑ̃,03723.wav
kenstrivadeg,kɛnstriˈvɑ:dɛk,03724.wav
kenstrivañ,kɛnˈstri:vɑ̃,03725.wav
kenteliañ,kɛnˈteljɑ̃,03726.wav
kenvroad,kɛnˈvroat,03727.wav
keraat,keˈrɑ:t,03728.wav
kercʼheiz,ˈkɛrxɛjs,03729.wav
kernigell,kɛrˈni:gɛl,03730.wav
kerzhed,ˈkɛrzɛt,03731.wav
keuneuta,køˈnøta,03732.wav
kevezañ,keˈve:zɑ̃,03733.wav
kevredigezh,kevreˈdi:gɛs,03734.wav
kildant,ˈkildɑ̃nt,03735.wav
kilh,ˈkiʎ,03736.wav
klañvidik,klɑ̃ˈvi:dik,03737.wav
klasker,ˈklaskɛr,03738.wav
kleuzeur,ˈklø:zœr,03739.wav
kleved,ˈkle:vɛt,03740.wav
klipenn,ˈklipɛn,03741.wav
kloareg,ˈklwɑ:rɛk,03742.wav
klocʼher,ˈklɔhɛr,03743.wav
koadek,ˈkwɑ:dɛk,03744.wav
koarañ,ˈkwɑ:rɑ̃,03745.wav
kofek,ˈkofɛk,03746.wav
kof-gar,kofˈgɑ:r,03747.wav
kont-red,kõndˈre:t,03748.wav
korfek,ˈkɔrfɛk,03749.wav
korn-bro,kɔrnˈbro:,03750.wav
koubl,ˈkupl,03751.wav
koulin,ˈku:lin,03752.wav
koulz-amzer,kulˈzɑ̃mzɛr,03753.wav
koumoulek,kuˈmu:lɛk,03754.wav
kounnariñ,kuˈnɑ:ri,03755.wav
kouviad,kuˈviat,03756.wav
kouviañ,kuˈviɑ̃,03757.wav
kramenn,ˈkrɑ̃mɛn,03758.wav
kran,ˈkrɑ̃:n,03759.wav
kred,ˈkre:t,03760.wav
kribell,ˈkri:bɛl,03761.wav
krign-bev,kriɲˈbew,03762.wav
kroazell,ˈkrwɑ:zɛl,03763.wav
krugell,ˈkry:gɛl,03764.wav
kurius,kyˈriys,03765.wav
kuzulier,kyˈzyljɛr,03766.wav
lakez,ˈlakɛs,03767.wav
langaj,ˈlɑ̃ŋgaʃ,03768.wav
lapin,ˈlapin,03769.wav
ledanaat,ledɑ̃ˈnɑ:t,03770.wav
lennegezh,lɛˈne:gɛs,03771.wav
lenn-vor,lɛnˈvo:r,03772.wav
leoneg,ˈleõ:nɛk,03773.wav
letanant,leˈtɑ̃:nɑ̃nt,03774.wav
liammañ,ˈljɑ̃mɑ̃,03775.wav
lienaj,liˈe:naʃ,03776.wav
liesadur,lieˈsɑ:dyr,03777.wav
liesliv,liɛsˈliw,03778.wav
liester,ˈliɛstɛr,03779.wav
lik,ˈlik,03780.wav
lisiv,ˈlisiw,03781.wav
livour,ˈli:vur,03782.wav
livrin,ˈlivrin,03783.wav
loa-vañson,lwaˈvɑ̃sõn,03784.wav
loen-stlej,lwẽnˈstle:ʃ,03785.wav
lontegezh,lõnˈtɛ:gɛs,03786.wav
lucʼhus,ˈlyhys,03787.wav
lugern,ˈly:gɛrn,03788.wav
luskañ,ˈlyskɑ̃,03789.wav
mab-lagad,mabˈlɑ:gat,03790.wav
madelezhus,madeˈle:zys,03791.wav
madoberour,madoˈbe:rur,03792.wav
maen-hir,mẽnˈhi:r,03793.wav
magus,ˈmɑ:gys,03794.wav
mal,ˈmɑ:l,03795.wav
malgudenn,malˈgy:dɛn,03796.wav
malzenn,ˈmalzɛn,03797.wav
mamm-guñv,mɑ̃mˈgỹ:,03798.wav
marcʼhallacʼh,marˈxalax,03799.wav
marcʼhata,marˈxata,03800.wav
marcʼhekaat,marxeˈkɑ:t,03801.wav
marcʼh-koad,marxˈkwat,03802.wav
mari-vorgan,mariˈvorgɑ̃n,03803.wav
meder,ˈme:dɛr,03804.wav
melenaat,meleˈnɑ:t,03805.wav
meleneg,meˈlɛ:nɛk,03806.wav
melkonius,mɛlkõˈniys,03807.wav
mell-kein,mɛlˈkɛjn,03808.wav
meneziek,meˈnezjɛk,03809.wav
menez-tan,menesˈtɑ̃:n,03810.wav
mennad,ˈmɛnat,03811.wav
mentoniezh,mɛntõˈniɛs,03812.wav
mercʼheta,mɛrˈxeta,03813.wav
merluz,ˈmɛrlys,03814.wav
merzher,ˈmɛrzɛr,03815.wav
mestroniañ,mɛstrõˈniɑ̃,03816.wav
meurdezus,mœrˈde:zys,03817.wav
mezvus,ˈmɛwys,03818.wav
minaoued,miˈnɔwɛt,03819.wav
ministr,ˈmi:nistr,03820.wav
miziek,ˈmizjɛk,03821.wav
mogedek,moˈge:dɛk,03822.wav
momed,ˈmõmɛt,03823.wav
morlivañ,morˈli:vɑ̃,03824.wav
morvran,ˈmorvrɑ̃n,03825.wav
mougus,ˈmu:gys,03826.wav
mouskanañ,musˈkɑ̃:nɑ̃,03827.wav
mudurun,myˈdy:ryn,03828.wav
muntrañ,ˈmyntrɑ̃,03829.wav
nadoz-vor,nadozˈvo:r,03830.wav
neizhiañ,ˈnɛjzjɑ̃,03831.wav
nez,ˈne:s,03832.wav
nijer,ˈni:ʒɛr,03833.wav
nouenn,ˈnuɛn,03834.wav
oberiantiz,obeˈrjɑ̃ntis,03835.wav
oged,ˈo:gɛt,03836.wav
ourz,ˈurs,03837.wav
pad,ˈpɑ:t,03838.wav
padus,ˈpɑ:dys,03839.wav
pagan,ˈpɑ:gɑ̃n,03840.wav
palat,ˈpɑ:lat,03841.wav
panell,ˈpɑ̃:nɛl,03842.wav
parlamant,parˈlɑ̃mɑ̃nt,03843.wav
pasiant,paˈsiɑ̃nt,03844.wav
pecʼher,ˈpehɛr,03845.wav
pedervet,peˈdɛrvet,03846.wav
pemdez,ˈpɛmdɛs,03847.wav
pennad-blev,pɛnadˈblɛw,03848.wav
penndolog,pɛnˈdo:lɔk,03849.wav
pennglaou,ˈpɛnglɔw,03850.wav
peñseliat,pɛ̃ˈseljat,03851.wav
peocʼhus,ˈpeɔhys,03852.wav
peotramant,pɛwˈtrɑ̃mɑ̃nt,03853.wav
perag,peˈrɑ:k,03854.wav
perchenn,ˈpɛrʃɛn,03855.wav
pesk-ebrel,pesˈke:brɛl,03856.wav
petrol,ˈpetrɔl,03857.wav
peurbadelezh,pœrbaˈde:lɛs,03858.wav
peurbadus,pœrˈbɑ:dys,03859.wav
peurechu,pœˈreʃy,03860.wav
pevarvet,peˈvarvet,03861.wav
pezh-cʼhoari,pesˈxwɑ:ri,03862.wav
piaouañ,piˈɔwɑ̃,03863.wav
pigell,ˈpi:gɛl,03864.wav
pigosat,piˈgosat,03865.wav
pikañ,ˈpikɑ̃,03866.wav
pilpouzerezh,pilpuˈzɛ:rɛs,03867.wav
piz-logod,pizˈlo:gɔt,03868.wav
plavañ,ˈplɑ:vɑ̃,03869.wav
pober,ˈpo:bɛr,03870.wav
poblañ,ˈpoblɑ̃,03871.wav
podezad,poˈde:zat,03872.wav
poentañ,ˈpwɛntɑ̃,03873.wav
poezell,ˈpwe:zɛl,03874.wav
politikel,poliˈtikɛl,03875.wav
porselen,pɔrˈse:lɛn,03876.wav
poulzañ,ˈpulzɑ̃,03877.wav
pounneraat,puneˈrɑ:t,03878.wav
pourvez,ˈpurvɛs,03879.wav
pratell,ˈpratɛl,03880.wav
prezeb,ˈpre:zɛp,03881.wav
priaj,ˈpriaʃ,03882.wav
priedelezh,prieˈde:lɛs,03883.wav
prizañ,ˈpri:zɑ̃,03884.wav
produiñ,proˈdyi,03885.wav
pur,ˈpy:r,03886.wav
raganv,raˈgɑ̃:no,03887.wav
rahouenn,ˈrawɛn,03888.wav
raktres,ˈraktrɛs,03889.wav
ramzel,ˈrɑ̃mzɛl,03890.wav
rannyezh,ˈrɑ̃njes,03891.wav
razañ,ˈrɑ:zɑ̃,03892.wav
reder,ˈre:dɛr,03893.wav
red-kof,retˈkof,03894.wav
reizhded,ˈrɛjzdɛt,03895.wav
releg,ˈre:lɛk,03896.wav
relijiel,reliˈʒiɛl,03897.wav
remed,ˈremɛt,03898.wav
renerezh,reˈnɛ:rɛs,03899.wav
respet,ˈrespɛt,03900.wav
reun,ˈrø:n,03901.wav
rez,ˈre:s,03902.wav
ribod,ˈri:bot,03903.wav
riellañ,riˈɛlɑ̃,03904.wav
rivinañ,riˈvi:nɑ̃,03905.wav
rizennad,riˈzɛnat,03906.wav
rocʼhellek,rɔˈhɛlɛk,03907.wav
roz-ki,rosˈki:,03908.wav
sabrenn,ˈsabrɛn,03909.wav
sacʼh-skol,saxˈsko:l,03910.wav
sakramant,saˈkrɑ̃mɑ̃nt,03911.wav
sakreal,saˈkreal,03912.wav
sakrifis,saˈkrifis,03913.wav
salokras,saloˈkrɑ:s,03914.wav
salver,ˈsalvɛr,03915.wav
salviñ,ˈsalvi,03916.wav
santelezh,sɑ̃nˈte:lɛs,03917.wav
sarpant,ˈsarpɑ̃nt,03918.wav
sasun,ˈsasyn,03919.wav
satanazet,satɑ̃ˈna:zɛt,03920.wav
selaouer,seˈlɔwɛr,03921.wav
sened,ˈse:nɛt,03922.wav
senedour,seˈne:dur,03923.wav
sevenadur,seveˈnɑ:dyr,03924.wav
silabenn,siˈlɑ:bɛn,03925.wav
sirk,ˈsirk,03926.wav
skerb,ˈskɛrp,03927.wav
skeudenniñ,skøˈdɛni,03928.wav
skiantel,skiˈɑ̃ntɛl,03929.wav
skiant-vat,skiɑ̃nˈvɑ:t,03930.wav
skipailh,ˈskipaʎ,03931.wav
sklasañ,ˈsklasɑ̃,03932.wav
skoaziañ,ˈskwazjɑ̃,03933.wav
skodenn,ˈsko:dɛn,03934.wav
skol-veur,skolˈvø:r,03935.wav
skoseg,ˈskosɛk,03936.wav
skouarnad,skwˈarnat,03937.wav
skouerenn,ˈskwe:rɛn,03938.wav
skramm,ˈskrɑ̃m,03939.wav
skrav,ˈskraw,03940.wav
skrev,ˈskrɛw,03941.wav
skrin,ˈskri:n,03942.wav
skrivell,ˈskri:vɛl,03943.wav
skudellad,skyˈdɛlat,03944.wav
soav,ˈswɑ:f,03945.wav
somm,ˈsɔm,03946.wav
sonadeg,sõˈnɑ:dɛk,03947.wav
soufr,ˈsufr,03948.wav
sparlañ,ˈsparlɑ̃,03949.wav
spazhañ,ˈspɑ:zɑ̃,03950.wav
spern-gwenn,spɛrnˈgwɛn,03951.wav
spilhennañ,spiˈʎɛnɑ̃,03952.wav
spinacʼhañ,spiˈnahɑ̃,03953.wav
splannaat,splɑ̃ˈnɑ:t,03954.wav
spletus,ˈspletys,03955.wav
sponter,ˈspõntɛr,03956.wav
stagus,ˈstɑ:gys,03957.wav
steuñvenn,ˈstœ̃:vɛn,03958.wav
stleug,ˈstlø:k,03959.wav
stourmer,ˈsturmɛr,03960.wav
strilhañ,ˈstriʎɑ̃,03961.wav
strink,ˈstriŋk,03962.wav
studiadenn,stydiˈɑ:dɛn,03963.wav
stuz,ˈsty:s,03964.wav
sujed,ˈsy:ʒɛt,03965.wav
surjian,ˈsyrʒjɑ̃n,03966.wav
tabouliner,tabuˈli:nɛr,03967.wav
talm,ˈtalm,03968.wav
tal-ouzh-tal,talusˈtɑ:l,03969.wav
tamouez,ˈtɑ̃mwɛs,03970.wav
tav,ˈtaw,03971.wav
teñvalaat,tẽvaˈlɑ:t,03972.wav
teodet-mat,tɛwdɛdˈmɑ:t,03973.wav
tisavour,tiˈsɑ:vur,03974.wav
ti-post,tiˈpɔst,03975.wav
tor,ˈto:r,03976.wav
torfedour,tɔrˈfe:dur,03977.wav
torr-penn,tɔrˈpɛn,03978.wav
touch,ˈtuʃ,03979.wav
toueziañ,ˈtwezjɑ̃,03980.wav
toull-kuzh,tulˈky:s,03981.wav
trañch,ˈtrɑ̃ʃ,03982.wav
tredaner,treˈdɑ̃:nɛr,03983.wav
trederenn,treˈde:rɛn,03984.wav
tregontvet,treˈgõnvet,03985.wav
trev,ˈtrew,03986.wav
trevariañ,ˈtrevaˈriɑ̃,03987.wav
trimiziek,triˈmizjɛk,03988.wav
troadikell,twraˈdikɛl,03989.wav
troatad,ˈtrwatat,03990.wav
trok,ˈtrɔk,03991.wav
trokañ,ˈtrɔkɑ̃,03992.wav
trolinenn,troˈli:nɛn,03993.wav
tromplañ,ˈtrõmplɑ̃,03994.wav
tron,ˈtrõ:n,03995.wav
tro-heol,troˈɛwl,03996.wav
tro-lavar,troˈlɑ:var,03997.wav
tro-vale,troˈvɑ:le,03998.wav
trubarderezh,trybarˈdɛ:rɛs,03999.wav
truezus,tryˈe:zys,04000.wav
tuellenn,tyˈɛlɛn,04001.wav
tuf,ˈtyf,04002.wav
tumporell,tymˈpo:rɛl,04003.wav
tu-gin,tyˈgi:n,04004.wav
uhelgomzer,yɛlˈgõmzɛr,04005.wav
urcher,ˈyrʃɛr,04006.wav
urloù,ˈyrlu,04007.wav
uz,ˈy:s,04008.wav
veñjiñ,ˈvɛ̃:ʒi,04009.wav
vertuz,vɛrtys,04010.wav
vijil,ˈvi:ʒil,04011.wav
voulouzenn,vuˈlu:zɛn,04012.wav
yalcʼhad,ˈjalxat,04013.wav
yalcʼh-vutun,jalxˈvytyn,04014.wav
yaouankaat,jɔwɑ̃ŋˈkɑ:t,04015.wav
yar-dour,jarˈdu:r,04016.wav
zero,ˈze:ro,04017.wav
ankeniañ,ɑ̃ŋˈkenjɑ̃,04018.wav
bal,ˈbɑ:l,04019.wav
chopinad,ʃoˈpi:nat,04020.wav
cʼhwezekvet,xweˈzegvet,04021.wav
